index,date,subject,replicate,noise-level,intent,body orientation,ring,hand,hand rest (stability),hand orientation,gestures,firebase,time,X_trial,X_num_taps,X_detected_starts,X_extra_starts_in_front,X_extra_starts_in_end,sanity check,trial,gesture_num
430,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",d,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,4
431,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",b,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,2
432,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",i,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,9
433,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",b,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,2
434,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",b,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,2
435,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",i,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,9
436,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",f,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,6
437,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",d,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,4
438,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",d,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,4
439,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"90 deg (in air, face-level)",f,95B7F545-BA21-423D-BBF7-5E1BE20D0BC1.json,2:38:00 PM,10,78,45,5,0,40,10,6
440,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",f,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,6
441,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",d,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,4
442,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",i,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,9
443,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",f,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,6
444,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",b,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,2
445,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",b,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,2
446,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",i,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,9
447,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",d,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,4
448,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",d,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,4
449,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",d,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,4
450,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",f,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,6
451,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",i,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,9
452,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",b,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,2
453,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",f,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,6
454,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",i,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,9
455,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",f,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,6
456,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",i,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,9
457,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",b,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,2
458,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",d,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,4
459,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",f,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,6
460,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",i,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,9
461,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",i,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,9
462,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",b,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,2
463,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",d,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,4
464,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",b,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,2
465,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",i,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,9
466,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",b,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,2
467,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",f,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,6
468,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",d,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,4
469,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",f,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,6
470,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",d,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,4
471,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",b,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,2
472,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",i,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,9
473,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",b,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,2
474,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",b,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,2
475,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",i,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,9
476,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",f,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,6
477,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",d,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,4
478,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",d,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,4
479,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,no,"45 deg (in air, chest-level)",f,3EE23344-6D93-400E-88B9-83711E1F685F.json,2:41:00 PM,11,80,42,2,0,40,11,6
480,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",d,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,4
481,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",b,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,2
482,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",b,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,2
483,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",i,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,9
484,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",f,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,6
485,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",d,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,4
486,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",b,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,2
487,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",i,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,9
488,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",f,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,6
489,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",d,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,4
490,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",f,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,6
491,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",f,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,6
492,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",f,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,6
493,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",d,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,4
494,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",b,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,2
495,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",i,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,9
496,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",f,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,6
497,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",d,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,4
498,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",f,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,6
499,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",f,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,6
500,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",d,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,4
501,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",i,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,9
502,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",i,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,9
503,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",d,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,4
504,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",i,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,9
505,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",i,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,9
506,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",f,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,6
507,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",b,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,2
508,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",i,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,9
509,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",f,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,6
510,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",d,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,4
511,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",i,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,9
512,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",d,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,4
513,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",b,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,2
514,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",b,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,2
515,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",b,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,2
516,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",i,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,9
517,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",b,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,2
518,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",b,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,2
519,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, table-level) ",d,0CE97204-5915-427E-A9DE-2C3A045B50B7.json,2:43:00 PM,12,81,42,2,0,40,12,4
520,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",i,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,9
521,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",b,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,2
522,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",b,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,2
523,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",b,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,2
524,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",d,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,4
525,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",i,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,9
526,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",i,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,9
527,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",f,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,6
528,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",d,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,4
529,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",f,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,6
530,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",f,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,6
531,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",d,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,4
532,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",i,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,9
533,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",f,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,6
534,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",f,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,6
535,April 2,Gati,1,clean,"large, maybe more comfortable (elbow)",sitting in chair,"2-finger, pointer-index",right,"implicitly, for comfort","0 deg (in air, thigh-level)",i,9D7DA3B3-F38E-4724-A66B-34C5EEC55E3F.json,2:46:00 PM,13,79,45,5,0,40,13,9
